instance_name,flatness,rigidity,length,width,height
paper_box_3_5,0.8421052631578947,0.2174422160045629,0.6568430240996612,1,0.284111221500602
ball_1_5,0,0.1565434266228682,0.689276773185314,1,0.8801234051646495
tray_1_10,0.9713886950453594,0.2630788101721958,1,0.9889322417048653,0.101637912638294
plastic_box_6_6,0.7048780487804878,0.1618403486191277,1,0.9347912566190555,0.4054337956289794
to_go_cup_9_9,0,0.05621224597949,0.5874523967648566,0.6238849194497056,1
to_go_cup_4_2,0,0.0717792898198375,0.5571615446226583,0.6549360736496233,1
to_go_cup_10_7,0,0.08949306442784742,0.8595775133419521,0.874901387099166,1
book_1_5,0.854688267059401,0.1537340409996005,1,0.6887549809198557,0.229858607269415
plastic_box_4_10,0.3736182756079587,0.1063136084633346,0.8312921021926222,0.8834426052720222,1
tray_6_1,0.9871366849960723,0.3767754521082975,0.8233034907558697,1,0.08450618797295507
sponge_6_4,0.6539263377345379,0.9238909099229143,0.6842471976942102,1,0.4107501531041649
plastic_box_3_2,0.2400674950145728,0.03450483822857893,0.3979136370995383,0.7051805037254724,1
cup_9_5,0,0.07942138679276549,0.6945017719199116,1,0.7791716500585985
book_1_7,0.8519240136385777,0.1620700288988623,1,0.6752126019817632,0.2234396860796657
book_1_6,0.8610638814670877,0.1451000154942787,1,0.6843380500689281,0.2263468489103366
plate_8_10,0,0.2118622207932716,0.9571264915444212,1,0.2043870162403527
cup_2_4,0,0.1055417375287536,0.6694784879086264,1,0.6679826625227127
to_go_cup_4_8,0,0.08439038153153439,0.556698053796127,0.673869336692059,1
sponge_6_2,0.6456043956043956,0.881265424212399,0.7108981832831263,1,0.4348405348175356
bowl_5_5,0,0.1493460218208789,0.9141605299730039,1,0.4211219709226834
ball_7_4,0,0.06691603640612827,0.6254309717710548,1,0.9199811362164095
metal_box_9_4,0.6815910837817064,0.1078163962501271,0.628762716641207,1,0.3169631424702187
to_go_cup_9_2,0,0.06114206751795079,0.5990195214986362,0.6160770693564998,1
to_go_cup_9_5,0,0.05951540504917545,0.5860449969526575,0.6506303098572986,1
to_go_cup_4_9,0,0.06919278928643699,0.5564853222172943,0.6732027026037266,1
tray_4_10,0.9738263398421271,0.3778278352223372,0.6827402211057708,1,0.1262329331829377
sponge_9_3,0.6580690135935866,0.2973101541806594,0.6013443171203748,1,0.3011248654800782
metal_box_10_10,0.7417815482502651,0.1867757478397755,0.9238691514065612,1,0.3259114640795463
paper_box_10_9,0.6819787985865724,0.1848888146274425,0.9004268217778161,1,0.5035033335833219
ball_5_5,0,0.2091107321465903,0.6055587809261268,1,0.8591119027794352
plate_6_1,0,0.2515120529206419,0.9894330859424406,1,0.09857061152873735
plate_8_2,0.5605263157894737,0.1978215050244309,0.9505865629738854,1,0.2041079668881723
metal_box_2_2,0.5456453305351522,0.1795058079553013,0.9860110305738397,1,0.7215689040814973
plastic_box_5_4,0.9363484087102177,0.1699685903785055,1,0.8911431229745573,0.3276644020796288
metal_box_1_8,0.5002788622420524,0.1303799828158947,0.9493337370834384,1,0.7865219809995557
cup_7_7,0,0.05738816544405664,0.7864915714267064,0.7615093872451545,1
paper_box_2_6,0.1804962857594437,0.01823611597211625,0.2485901932897066,0.6860924698623491,1
ball_1_7,0,0.1649598841059662,0.7331678195418998,1,0.9033926498860099
tray_7_5,0.8935253310910237,0.347984468621844,0.5760778655504336,1,0.0799058073389205
cup_8_5,0,0.04822725283924991,0.5883693895849764,0.5665862154292397,1
metal_box_1_4,0.5178268251273345,0.133000980053452,0.9375100653248039,1,0.7836342555313612
bowl_6_1,0,0.1179217642148742,1,0.9896843484082083,0.5273740329982913
ball_8_4,0,0.2438524019831714,0.6885614331199089,1,0.8310022112282169
tray_7_2,0.8955739248718217,0.2057901459568533,0.5590715322014299,1,0.1022717440224941
plate_10_5,0,0.2629401257155608,0.8659854853307258,1,0.1125155388873592
plastic_box_9_6,0.561675272518646,0.1576552728706899,0.8600957757253556,1,0.5368517356529812
sponge_2_3,0.8503344481605352,0.3742819025351214,0.5577664792960515,1,0.2226211686777883
ball_3_2,0,0.3291718583948373,0.628303632850227,1,0.7996877541481126
cup_10_9,0,0.08991272642969465,0.7567851659000088,1,0.7566368768402224
sponge_5_8,0.7617845117845118,0.5382377305993373,0.9177018023401319,1,0.3326858487482096
paper_box_4_3,0.8595515090204012,0.1611316131549823,0.7834835195958588,1,0.1847564967880971
sponge_3_8,0.7861609003751563,0.542574506945797,1,0.8466290242105331,0.2798773777629712
ball_5_9,0,0.260250389554289,0.6306466721502187,1,0.9743828126510263
metal_box_3_6,0.7451542221473116,0.2212744215231333,0.9560398748545281,1,0.3339677055564443
tray_4_2,0.9804857795308283,0.2601498511707508,0.6709906066743144,1,0.1225119221765768
cup_7_10,0,0.05979093299892713,0.7779207133451413,0.7820759930771967,1
sponge_4_8,0.7596899224806202,0.5207397537983323,0.8428673303658166,1,0.3192874932438389
sponge_10_9,0.9444444444444444,0.7772605401029293,0.9030187328181171,1,0.1370200521479327
book_4_7,0.9641017873371706,0.4707048352953497,0.7585211381402652,1,0.09909490261599382
tray_2_8,0,0.3542043415598186,0.9907617783682416,1,0.101131283727783
book_8_9,0.9585987261146497,0.4577817420098291,0.7514884358245264,1,0.108168757351664
plastic_box_10_9,0.7136075949367089,0.4174309060003066,0.799370552544192,1,0.412353471797119
bowl_7_2,0,0.1244846547555186,0.9596972859694749,1,0.7330730063325588
plate_5_3,0,0.37695045534153,0.9646998520821338,1,0.1031061736322603
paper_box_10_2,0.6725429704715734,0.1928404767620984,0.9094918617824974,1,0.5027547579558522
book_8_5,0.9547177759056444,0.3933387376336113,0.7502979160346854,1,0.1127791797544081
paper_box_2_9,0.1838143036386449,0.01821771076517286,0.2543565515627463,0.6728240678693472,1
to_go_cup_9_3,0,0.06231124076313443,0.5748070586963401,0.6359845544614516,1
sponge_5_9,0.7988115449915111,0.6344579551271934,0.9232688199873146,1,0.3542458504881638
plastic_box_3_1,0.2449105490438001,0.04227103348058678,0.3994724413810933,0.718513040081067,1
plate_7_4,0,0.5777294626547247,1,0.9826588984264115,0.101364617467887
tray_6_8,0.9879779266850611,0.4152755944712296,0.8313793185356263,1,0.08236985466624763
sponge_6_3,0.6458046767537826,0.9187416565435422,0.7127314244828356,1,0.4178101586170129
paper_box_2_4,0.1782020684168656,0.0194011894235933,0.2944148474796598,0.6690030660910732,1
to_go_cup_5_6,0,0.1278300681165439,0.9257785731289865,1,0.8306193615117511
plate_9_6,0,0.1388190953415854,0.8983005589686912,1,0.1900104708539764
paper_box_9_1,0.1627687961073615,0.01944985751037837,0.3394051159310056,0.6819792284584962,1
paper_box_2_3,0.1768060836501901,0.01954330603112124,0.2631326993763217,0.675898965801791,1
sponge_8_8,0.7406605305901461,0.2762032075675572,0.349919009198402,1,0.1796867892849792
to_go_cup_10_1,0,0.09556166074677054,0.8886651554906468,0.9156080385979135,1
cup_6_6,0,0.07576021843109915,0.8622084342230922,0.8788196200064973,1
plastic_box_1_3,0.614192298377331,0.08997509370133532,0.9931149391363627,1,0.5948073256828141
bowl_7_8,0,0.1107449974906622,0.9927462049049207,1,0.7388604689911005
book_5_6,0.9974404914256463,0.4750765917814505,1,0.7121316557235151,0.06406868122391128
ball_6_3,0,0.1991431823731916,0.6726529765918151,0.9949644989552362,1
plastic_box_2_5,0.7109190887666929,0.2106707367263047,0.7885240747158565,1,0.4845478923895761
paper_box_8_9,0.6070572113737581,0.2409912579882628,0.3450615295794272,1,0.2394611038756737
to_go_cup_8_4,0,0.04869546524787496,0.5855432795821489,0.5459607894938215,1
sponge_1_7,0.7915437561455261,0.8439272716780589,0.6724864482909165,1,0.255150457930668
bowl_6_8,0,0.1547011395324061,0.9777384529757835,1,0.5181218897215651
paper_box_8_3,0.6087106809540269,0.2121448690879956,0.4075550473732404,1,0.3329920742293295
paper_box_5_8,0.4637910565888405,0.185072037631383,0.5318443083407837,1,0.5792298072116442
sponge_4_5,0.7565002063557573,0.4332441830542508,0.8338603320429419,1,0.3185561943385166
plastic_box_7_7,0.5240755520085129,0.0884627753532622,0.8232559946847694,0.8604812166361464,1
bowl_3_1,0,0.1213454125748668,0.9387719354918086,1,0.5273396196116302
to_go_cup_2_3,0,0.06107135394392563,0.7841831740522341,0.8073991232840437,1
cup_2_2,0,0.08801961424446772,0.6729039603644572,1,0.6695830543859013
plastic_box_2_2,0.7510008006405124,0.1882336454122288,0.7798713266659538,1,0.483411343455738
to_go_cup_2_5,0,0.1049616299813038,0.765337091581019,0.8016345972767428,1
ball_2_8,0,0.2346434640715337,0.8039208490222401,1,0.9779572145876593
cup_1_6,0,0.06276166684269899,0.6166384710593104,0.6229352454094195,1
plate_8_6,0.5600595632031767,0.1587976334056566,0.9612840674212921,1,0.2061291889045153
plastic_box_10_6,0.7090909090909091,0.3613563054769512,0.7137974484413994,1,0.3673460247151212
bowl_8_8,0,0.1697345733849266,0.9412557332562386,1,0.4335842518713867
sponge_7_10,0.567965367965368,0.7527688779888632,0.7535021583301922,1,0.4061451025924023
bowl_3_9,0,0.1672587059512831,0.9518534421602958,1,0.5298497345513763
bowl_9_7,0,0.08476112833861779,0.9773259699660174,1,0.6244913166820264
to_go_cup_9_4,0,0.06312626923751323,0.5849762804257769,0.6286388501795058,1
plate_4_3,0,0.281469066320663,0.9536776735764289,1,0.155484282543014
bowl_10_7,0,0.06730003832728955,0.934095522632521,1,0.515481940795884
book_1_10,0.8595682755275285,0.1726040429159959,1,0.6790348279135268,0.2226707793614088
bowl_5_1,0,0.1667131189717908,0.9116829296763439,1,0.4252772801240938
bowl_8_6,0,0.2412929955406296,0.9742568637841468,1,0.4290005880237333
sponge_5_10,0.8005071851225697,0.5699767270439975,0.9242163411860344,1,0.3443835459356863
cup_5_1,0,0.09920707377041772,0.938306051171769,1,0.8510904218593536
ball_5_8,0,0.2353325288742867,0.6287461602486049,1,0.9493854609757886
plastic_box_10_7,0.6842525979216627,0.4508835848369082,0.7822809161139839,1,0.4748400604761964
to_go_cup_6_9,0,0.077538990862073,0.8359807672099836,0.8651102628917594,1
ball_6_4,0,0.1919151974439613,0.6437336227923418,1,0.9728743693120617
cup_2_9,0,0.09769344264454376,0.6760426981688377,1,0.6720582948387056
tray_9_1,0.9383073496659243,0.4513055906067766,0.5789381922917956,1,0.126275372983631
ball_3_10,0,0.3108329573307215,0.6323910956733624,1,0.8144480714265936
ball_1_8,0,0.1595764732422829,0.6940585636104215,1,0.8846371669847253
tray_2_1,0.9414141414141414,0.3569953942924192,0.9757284494940665,1,0.1036505411497102
to_go_cup_7_5,0,0.05420591855426666,0.7419215086837984,0.7621004353245526,1
plate_8_9,0.5397323641169668,0.2089686684614561,0.9609864239910713,1,0.2053485782961978
plate_1_1,0,0.4852710369482396,0.947781289824173,1,0.1203808949280542
tray_4_3,0.9780447390223695,0.4069532903853456,0.6711552077669954,1,0.1169235170136408
paper_box_1_6,0.8703573931324456,0.4543086273125172,1,0.7710825792580711,0.2621422163193282
cup_7_5,0,0.05721873451008852,0.7419215086837984,0.7621004353245526,1
to_go_cup_10_9,0,0.1023774840854017,0.8799449338362347,0.8931153233826848,1
book_8_8,0.9590581247348324,0.4241897540002666,0.7537883832826233,1,0.1073372659302754
plate_2_10,0,0.2875644347349839,0.9345559582424836,1,0.1283720846254952
paper_box_7_3,0.9047970479704797,0.3949304622611371,0.5472013961922131,1,0.1219187194092406
to_go_cup_7_4,0,0.05480350850865415,0.7703076421030828,0.7689676532438124,1
metal_box_7_8,0.379646017699115,0.05673593277357179,0.7950858988584147,0.6830943201608232,1
plastic_box_5_3,0.9051217464315701,0.1545992529800653,1,0.867372331943061,0.349616183916958
paper_box_6_7,0.7334293948126801,0.2738529474330344,0.5504998652370285,1,0.2513470442310706
book_4_2,0.957108214610488,0.2652318603118866,0.7536211890718162,1,0.09844270325612788
tray_2_7,0.943148297130598,0.3660958752292172,0.9755263900532768,1,0.1035927052728261
sponge_4_2,0.7603372139702931,0.5269216887834788,0.8342680397772061,1,0.3178931600221046
plastic_box_8_9,0.6264194669756663,0.1669561213160849,0.6932525209773287,1,0.3764775115801327
to_go_cup_1_9,0,0.04683283997060484,0.6018779687501392,0.6275185477448114,1
to_go_cup_9_6,0,0.06562773362589648,0.5794614202235879,0.6181299700415372,1
tray_4_1,0.9693686184621796,0.3447551926364292,0.6719351608260782,1,0.1214680494348458
cup_9_8,0,0.07997276676741395,0.6988272802564847,1,0.7719866928677613
plastic_box_8_2,0.6289868667917449,0.2047724002018743,0.7541398178221781,1,0.3683611223834461
cup_8_2,0,0.04930333013084163,0.6483311170610435,0.5720176517614879,1
ball_8_6,0,0.2505337255301378,0.6318790499779225,1,0.8494878379292468
plate_5_6,0,0.4224851541567038,0.9663781775867591,1,0.09433507564757505
metal_box_6_3,0.8107218434046556,0.2624475149617259,0.9559738185952433,1,0.2242082417289044
plate_4_10,0,0.2951946427438648,0.9753454286744104,1,0.146756814225809
bowl_5_6,0,0.1297523920374706,0.9071568359003337,1,0.4155437855979733
cup_6_3,0,0.07427610798383015,0.8454324636301741,0.8689376152646652,1
cup_3_10,0,0.05489347638841206,0.8658329413021567,0.7944474498449303,1
book_4_5,0.9587363966142685,0.2657039838023151,0.7548808379402815,1,0.09902192813286693
paper_box_7_7,0.9346437346437346,0.4681714952581006,0.5453130590439048,1,0.121246100289861
sponge_4_3,0.7614418793033617,0.4544769895808641,0.8150209919541133,1,0.3141241663239859
ball_1_6,0,0.1881674341887989,0.674453010233646,1,0.8658563384623423
cup_1_5,0,0.0876422290408779,0.6309185475463607,0.6116586424988188,1
metal_box_2_8,0.5427239772138788,0.1632045896418295,0.9554118652262613,1,0.7176986595249811
ball_2_10,0,0.1940853483254238,0.8240660203189972,1,0.942257356537383
ball_2_9,0,0.2591573209290752,0.8118065505452877,1,0.9631327491230268
tray_2_5,0.944049376090165,0.3615773875548225,0.9852396993199396,1,0.09606498973351804
paper_box_10_1,0.6809734513274336,0.1976372304152157,0.8890789033364728,1,0.4949625662505466
bowl_2_1,0,0.1124558074498275,0.9615971237722744,1,0.4638086564509995
to_go_cup_6_2,0,0.07152213505511326,0.8438470028503002,0.8583625608759609,1
ball_9_1,0,0.2312844823598689,0.7772749978939653,1,0.9304225223054947
metal_box_4_3,0.7257864751052762,0.1446534178384936,0.9589659959092481,1,0.3979029777397572
plastic_box_1_2,0.6241237611795988,0.08355357632060074,0.9948685538642577,1,0.6361121565484674
to_go_cup_3_1,0,0.04564061464103213,0.8559523494242789,0.8056280358907484,1
to_go_cup_1_7,0,0.05507766403186535,0.6259408497758074,0.620927015976716,1
cup_9_3,0,0.1119701665212471,0.7007466729212444,1,0.7847930101169103
plate_5_1,0,0.5109715952120154,0.9555883503010391,1,0.09953997316425862
bowl_2_8,0,0.1462360563125735,0.9564874251291591,1,0.4664809797045418
sponge_2_2,0.8521594684385382,0.372920183271172,0.5651788068517377,1,0.2232967659261029
to_go_cup_2_8,0,0.05962117626524185,0.767840246386119,0.787480170731429,1
tray_2_4,0.9445637583892618,0.3061790678506896,0.9952620185675579,1,0.09818607291669124
bowl_10_6,0,0.09182340480296154,0.932308558286188,1,0.5113644109315824
book_4_8,0.9593111856141421,0.2608025842003057,0.7557457313561615,1,0.09218096546296244
sponge_4_4,0.7479508196721312,0.4456587472126697,0.8162154907240573,1,0.3205142595052169
tray_8_10,0.9667885435709933,0.5507685877726481,0.9840508953322277,1,0.1210919570659173
paper_box_6_8,0.7153920619554696,0.2260251710293955,0.5462333803453049,1,0.2494844220346583
paper_box_9_8,0.1671665351223362,0.01944029580075134,0.3428044414161963,0.6800131541461156,1
metal_box_5_7,0.7686441970413299,0.09114768886784884,1,0.7569340811619688,0.3833031682095734
sponge_8_4,0.7471513836136734,0.4767137106282459,0.3644523151674853,1,0.1747468649440687
plastic_box_5_10,0.9386401326699834,0.1549918413765898,1,0.8671632564110927,0.3599955302475487
paper_box_5_7,0.4491935483870968,0.1829084178167119,0.5165575060214022,1,0.5765323810376565
book_2_6,0.8649177760375881,0.2444829790848391,1,0.6985574085357065,0.1976494522467202
bowl_2_6,0,0.1421278952540109,0.948805834929502,1,0.473089731850277
paper_box_6_1,0.7345261121856866,0.3154734475431927,0.532046854542854,1,0.2610647628035629
bowl_10_2,0,0.1110351151374315,0.929938029017968,1,0.5116367206901974
book_3_1,0.8849355312551004,0.1557634252329856,0.6923745101210058,1,0.1653222867945476
tray_1_2,0.9715700141442716,0.2596513149364521,0.9953973372851278,1,0.1083217225999477
sponge_8_7,0,0.331777044887103,0.3602672877897598,1,0.1792787184924443
plate_6_10,0,0.2764996638152561,0.9935843401476818,1,0.1096598879472661
paper_box_5_9,0.4434499593165175,0.1819853506815584,0.5168063211678998,1,0.5813850367096696
metal_box_9_8,0.6799616490891659,0.1074356125895903,0.6280782741276839,1,0.3139629313960793
cup_4_7,0,0.06759823637179745,0.556698053796127,0.6586790761889768,1
sponge_3_1,0.7876512307050479,0.4254983369808747,1,0.841499780512541,0.291174410372883
tray_1_6,0.9732921000843407,0.4240582796676087,0.9999265756132579,1,0.1029020301813063
sponge_7_7,0.6171673819742489,0.5394766183079553,0.7652855545063989,1,0.4309073978637537
bowl_10_4,0,0.1156033647389197,0.9221611261251684,1,0.5069380873969811
metal_box_2_7,0.555086979441223,0.1219278104565964,0.8764853883716951,1,0.6894368810497506
sponge_10_7,0.9449715370018975,0.648045906115962,0.8767086083106942,1,0.1434682401628025
tray_3_8,0.9483209135778573,0.2454825560589038,0.957259858571015,1,0.08832749093628471
paper_box_10_8,0.6893031513537505,0.1989091374748939,0.9085653792289766,1,0.5103513488396882
to_go_cup_3_2,0,0.05417159512522133,0.8712560260817063,0.7983227279091634,1
book_5_7,0,0.7579965637219839,1,0.7013585110838175,0.05487024339293738
book_9_2,0.9498758535071384,0.3664102108387841,0.706332478415188,1,0.09557584537546261
plate_1_3,0,0.6441839972876615,0.9399878210639036,1,0.1218094156750072
cup_4_2,0,0.0717792898198375,0.5571615446226583,0.6549360736496233,1
cup_6_8,0,0.07886313838028411,0.8293729574572305,0.8648165833661141,1
tray_1_1,0.9708805823883523,0.3281068916163025,1,0.9964203552801895,0.1006562210954062
bowl_6_3,0,0.115936223248367,1,0.9618786667234875,0.5174254516292747
ball_8_7,0,0.2518620084705652,0.6869516893578481,1,0.8346077195982248
tray_10_7,0.9121825226000861,0.167943201644676,0.625903967969447,1,0.09545963567136688
bowl_4_9,0,0.101191007331025,0.9861426140776267,1,0.5621749002543293
plastic_box_3_3,0.2397365196078431,0.03524255218337956,0.3984937393782334,0.7057835203552787,1
cup_5_3,0,0.1179982508954276,0.9359557210555245,1,0.835080656475874
bowl_8_5,0,0.18591833111274,0.9937752511072011,1,0.4321347395217747
tray_1_3,0.9722222222222222,0.4004904930921813,0.9954850350836963,1,0.1032252523500509
tray_5_9,0.9644958409413674,0.2828717241943728,0.708203473033078,1,0.1148066713786056
book_1_3,0.859504132231405,0.1639467044163366,1,0.6882001778737712,0.2302801735085063
to_go_cup_4_3,0,0.06724969801812411,0.5576978602474253,0.6832145722817426,1
sponge_4_6,0.7616449853126311,0.5389514392001408,0.8359095168227385,1,0.3241256578117808
metal_box_4_9,0.7270253555967842,0.1509006334523937,0.9614387637721745,1,0.3913981599883405
metal_box_1_9,0.5178066704352742,0.1916923620052932,0.9550210904522638,1,0.7824063345147021
bowl_4_4,0,0.09364984986318918,0.9939978301981871,1,0.5741788248685373
plastic_box_6_1,0.707258548290342,0.1397039360065205,1,0.9603220573763119,0.4337423765113449
plate_8_4,0.5506679700228088,0.2297691666565646,0.9637313689037075,1,0.207942243618811
to_go_cup_6_10,0,0.07824075720607825,0.8410381075256717,0.8603019747950755,1
sponge_9_7,0,0.2963449160702122,0.5881716669281906,1,0.3063698263531598
plate_2_6,0,0.2929995875821456,0.9393490467431072,1,0.1281849816761362
ball_10_2,0,0.4076565012161302,0.996796072765551,1,0.9356037203636186
paper_box_2_8,0.1816157760814249,0.01841185082344163,0.2547876505891229,0.6760550191233711,1
metal_box_1_1,0.5151175811870101,0.1517912493876955,0.9094544977707841,1,0.759665330260193
ball_8_3,0,0.2298393625442398,0.619650688420774,1,0.9026843238496615
tray_1_8,0.9725003525595826,0.3644411602743777,1,0.9967075091491634,0.1069715599426729
ball_10_7,0,0.4645074579771621,1,0.9741673316993619,0.9358292176438864
plate_10_10,0,0.1843632723965598,0.863874739018091,1,0.1131315351860909
plastic_box_2_6,0.6956521739130435,0.1875258768266878,0.7587124732398596,1,0.4838218457159887
sponge_1_10,0.8153701968134958,0.7704060020502812,0.6805888864790417,1,0.2425771452931066
tray_6_5,0.9881633458275794,0.3788500694615273,0.8273933712760146,1,0.07968381015521708
bowl_8_2,0,0.1905944915104867,0.9813271861488521,1,0.4360213302170346
plate_2_8,0,0.4642590659254768,0.9428586332778999,1,0.1196951762823124
plate_2_3,0,0.3215891191820393,0.931347025593059,1,0.1171237041149861
plate_4_1,0,0.286373007133384,0.9576632462723076,1,0.1475844166060681
to_go_cup_8_6,0,0.05135143199918359,0.5560859589121309,0.5716932575851468,1
plate_10_8,0,0.3378828781352315,0.8667443286659138,1,0.1182136012963644
metal_box_3_1,0.735546940839373,0.1846446574214566,0.9664396815109713,1,0.3364384084806962
cup_9_2,0,0.07627503282996083,0.6975013411063643,1,0.782452975304985
paper_box_2_2,0.1743744060817232,0.0188874624211662,0.250955609475266,0.6673985584720727,1
cup_10_6,0,0.1151351046277436,0.763961042122572,1,0.7271215301152338
paper_box_9_7,0.1640920554854981,0.01937060928642981,0.3400468738709804,0.6755414713444655,1
paper_box_1_8,0.8803963198867657,0.451322766084938,1,0.7763464585741024,0.2618452694188108
sponge_5_1,0.8042735042735043,0.6096121809156272,0.9091861994634388,1,0.360723901737753
sponge_5_5,0.8085470085470086,0.5503122100963711,0.910845897157105,1,0.3567775873477506
paper_box_4_1,0.8599831508003369,0.1904271528355135,0.7852914457431273,1,0.1754732643574953
paper_box_4_10,0.85541154687763,0.1708395017060357,0.7921734307901404,1,0.1812760815238488
book_2_3,0.8624068992551941,0.2937288901859817,1,0.6967920347739477,0.1962852542312923
sponge_9_10,0.6756850502948317,0.2908339736584603,0.5865964397468222,1,0.3095210419604659
plastic_box_5_7,0.9437919463087249,0.1578958749623962,1,0.8523274946755757,0.3426547480479046
plastic_box_8_6,0.6209602954755309,0.1694511704656826,0.6962245246049726,1,0.370915468096301
tray_7_1,0.8989411888038579,0.3157887469728581,0.5736461115627298,1,0.08569872382032018
plate_6_4,0,0.2250387133884414,1,0.9969782710850934,0.1117130486103476
to_go_cup_4_5,0,0.07153926368937066,0.5566172613557803,0.6805828886847219,1
tray_9_10,0.9267108167770419,0.2261846489054766,0.5858221058960721,1,0.1282504780355589
bowl_1_3,0,0.210707678363939,0.565225479771486,1,0.4540951528351058
book_6_9,0.8793023614755363,0.3494324223622933,0.7075559861098057,1,0.128987632208671
sponge_2_6,0.8164983164983165,0.3836922585299444,0.5633168831912384,1,0.2080718185682918
cup_6_2,0,0.07152213505511326,0.8438470028503002,0.8583625608759609,1
cup_1_8,0,0.05963933251760761,0.6251679605498494,0.6221642134284778,1
metal_box_4_4,0.7284686026309258,0.1480220640574667,0.9581888308710488,1,0.3904113623682445
cup_5_6,0,0.1278300681165439,0.9257785731289865,1,0.8306193615117511
bowl_6_4,0,0.1452207030321584,1,0.9508154207835985,0.5240052521930078
plastic_box_10_10,0.715008431703204,0.4742523872211157,0.7883031868682105,1,0.3993630250902324
sponge_7_1,0.6200836820083682,0.7225818965198808,0.7556077013741632,1,0.4084787671641291
book_4_3,0.9569017480409886,0.2608765147070765,0.7614737674476695,1,0.1009615101165711
bowl_6_6,0,0.1560313302504448,1,0.9417166721542869,0.4879472268520254
book_3_6,0.8791619295111256,0.1636536750260252,0.6929448906992444,1,0.1607145234479733
ball_6_8,0,0.1934884440948987,0.6108672629286923,1,0.972159164465358
paper_box_1_9,0.8758815232722144,0.453424516445766,1,0.7791359873187272,0.2598775555330679
to_go_cup_8_3,0,0.05386874217789191,0.5922811321942913,0.6016874750060903,1
metal_box_2_6,0.5529100529100529,0.1197513826527354,0.9370994249940928,1,0.702221176062005
metal_box_6_2,0.8220018885741265,0.2592942027232221,0.96389717231934,1,0.2265117042451461
plastic_box_8_5,0.6342528735632184,0.1930649674006976,0.7044666962248499,1,0.384000462546541
bowl_8_3,0,0.2009427241111993,0.9678508581518037,1,0.4323688838236054
tray_6_3,0.986495810744209,0.4364518868474067,0.8256652970358056,1,0.0847424048309577
to_go_cup_1_8,0,0.05198290436385297,0.6251679605498494,0.6221642134284778,1
plastic_box_6_8,0.7025733093955715,0.1601236077626015,1,0.9741833405930319,0.3967916359770822
tray_4_4,0.9831950207468879,0.2475678016177707,0.6742763397337482,1,0.1270170182492667
metal_box_4_2,0.7285095856524428,0.1517136826921134,0.9619414657011734,1,0.3932275201267799
to_go_cup_3_10,0,0.05489347638841206,0.8658329413021567,0.7944474498449303,1
cup_5_7,0,0.09524492096023784,0.9609872900713227,1,0.845499332012427
ball_6_1,0,0.2480360004399452,0.6455596545069268,1,0.8493425302989296
tray_4_8,0.9808444902162718,0.4183123034697191,0.6714006390586524,1,0.1117808863880823
book_4_6,0.958452938510349,0.3473081179675336,0.7547344618827225,1,0.09866145091975737
bowl_5_9,0,0.1547524100426924,0.9351675908187428,1,0.434390530322825
to_go_cup_2_10,0,0.05495164055448093,0.8119040388785537,0.8203834052932985,1
plate_10_3,0,0.2358440024552117,0.7984650440095299,1,0.1264671021713379
paper_box_7_10,0.9180368098159509,0.171224579193323,0.5356186388553602,1,0.2010521071973225
sponge_7_9,0.6797853309481217,0.5665909495089015,0.7397572600051399,1,0.4029211348114229
book_3_7,0.8908027299317517,0.3013515858337258,0.6923751241617425,1,0.1598020029028529
cup_8_8,0,0.04743232453534189,0.6133495944706892,0.5851847902676897,1
to_go_cup_6_5,0,0.07609985434360766,0.8313993747460048,0.860184130944624,1
book_10_8,0.8141847105612019,0.2058420640566629,0.7374438790402084,1,0.2523189960755604
book_10_5,0.8077177508269019,0.1860414261926342,0.7296630733881602,1,0.2529830836622295
book_3_2,0.8858312858312858,0.1651842928438277,0.6953642665341541,1,0.1555545167795253
book_9_9,0.9510305284363861,0.3502428598577999,0.705745864366953,1,0.09801652391686726
book_10_7,0.8010059042204243,0.2248732959644041,0.7297839055581726,1,0.2578228115442378
metal_box_5_1,0.7713382507903056,0.1536290113095419,1,0.7481062858032056,0.3839339100158203
paper_box_3_2,0.8655156746933212,0.2140268053765386,0.6544835195625028,1,0.2821356755627963
tray_5_10,0,0.3057250762314823,0.7142392815177199,1,0.1187499009056781
paper_box_6_9,0.7029893924783028,0.2221091101791271,0.5398283270634621,1,0.2610717043240973
bowl_5_10,0,0.1553018687993639,0.9464115254343881,1,0.4394522476326523
tray_9_2,0.9380550621669627,0.5810571332048854,0.5804350701498069,1,0.108378114891878
book_6_1,0.8768851954447522,0.2721488308349313,0.7123831716357228,1,0.1229658370588365
metal_box_8_8,0.6395582329317269,0.174778465586786,0.914437447392871,1,0.4617364468860193
paper_box_1_1,0.8702127659574468,0.4225623706169501,1,0.7812463943090309,0.2609562847313015
metal_box_5_9,0.7703378276018785,0.1705008394352003,1,0.760245415779551,0.3839339100158203
plate_5_8,0,0.3913446658854874,0.9571005544798163,1,0.1031061736322603
plate_3_7,0,0.3365562178448387,0.9752049482676787,1,0.1099444232351273
cup_8_6,0,0.05135143199918359,0.5560859589121309,0.5716932575851468,1
plastic_box_7_2,0.5282172995780591,0.07301538648518688,0.8164016211693154,0.8688507748861287,1
book_3_8,0.8795811518324608,0.2974764687334884,0.6915984727041464,1,0.1594077521957306
plastic_box_3_9,0.236291431189858,0.03268546606270235,0.4006043199507509,0.693939994813555,1
