instance_name,roughness
book_7_1,0.259113031036149
sponge_6_8,0.3550104669335848
bowl_10_7,0.2494335438566617
tray_6_2,0.3320361079592258
plastic_box_4_5,0.2221322618053797
plastic_box_10_7,0.3164271336002512
plastic_box_6_10,0.2947732874464054
sponge_5_10,0.3605745694976873
book_10_6,0.287542518215636
plate_6_2,0.2613309797540974
sponge_3_4,0.5559784156515335
cup_7_4,0.1994079028310208
bowl_4_10,0.1974463643694822
cup_7_7,0.198042518215636
sponge_3_5,0.5435232874464052
book_10_9,0.2801386720617898
to_go_cup_9_10,0.2901258515489694
cup_9_4,0.263292518215636
sponge_10_6,0.3327989284720462
to_go_cup_7_7,0.2347476464207642
paper_box_7_4,0.2705745694976873
book_5_9,0.2192155951387131
plate_4_8,0.2207027746258926
cup_6_5,0.2036130310361488
plate_5_3,0.2025361079592259
sponge_10_10,0.3113694412925593
paper_box_8_7,0.1520361079592257
ball_10_10,0.09308097975409758
sponge_7_1,0.2638950823182004
bowl_5_10,0.2748181592412771
plate_6_8,0.2623822618053795
tray_10_3,0.2612220053951233
plastic_box_9_5,0.2784784156515335
cup_6_7,0.2278630310361488
ball_8_6,0.1460168771899951
plate_4_1,0.233068159241277
book_3_4,0.2860617489848668
plate_5_9,0.2089591848823027
sponge_2_6,0.4535553387284565
sponge_8_7,0.3685681592412771
sponge_9_2,0.4020938002669182
plate_8_3,0.2584527746258924
plastic_box_7_5,0.2401835438566616
tray_6_1,0.3476002105233282
bowl_7_7,0.2788373900105078
ball_9_8,0.1158630310361487
book_5_7,0.2178053387284566
paper_box_1_8,0.2798822618053796
tray_8_6,0.3596258515489696
ball_9_9,0.09437585154896953
cup_9_1,0.2706579028310207
book_2_1,0.2408438002669179
plastic_box_8_8,0.2848822618053796
cup_2_8,0.2562861079592259
plate_10_9,0.2061002105233286
tray_1_3,0.2546963643694822
paper_box_6_3,0.2403053387284567
paper_box_7_8,0.2808630310361489
to_go_cup_9_3,0.2648053387284565
bowl_6_3,0.2516450823182002
plate_7_9,0.3328117489848669
paper_box_5_4,0.2334079028310206
tray_4_8,0.2204527746258925
to_go_cup_2_2,0.3069399541130718
plastic_box_10_1,0.2914784156515335
paper_box_5_10,0.2384912361643541
to_go_cup_1_7,0.2783822618053794
ball_6_1,0.1148245694976872
cup_9_2,0.2623053387284564
plastic_box_3_7,0.2151258515489692
tray_7_3,0.2288245694976875
paper_box_2_9,0.2553373900105078
bowl_2_2,0.2473886720617897
bowl_8_9,0.1953950823182001
sponge_8_4,0.3715809797540978
plastic_box_2_3,0.2621835438566616
ball_8_8,0.0929527746258925
bowl_3_5,0.1938245694976874
cup_3_7,0.2282989284720462
metal_box_8_4,0.2144912361643542
metal_box_10_10,0.2946963643694822
to_go_cup_2_7,0.2874463643694822
tray_2_3,0.2418502105233284
bowl_1_1,0.2408886720617901
cup_8_1,0.2542989284720463
tray_2_4,0.252068159241277
metal_box_2_9,0.2641066207797383
ball_1_4,0.1360553387284565
plate_9_5,0.2586450823182
metal_box_6_1,0.2794463643694822
ball_6_9,0.1382540566771746
bowl_4_6,0.2012796977028156
bowl_9_10,0.2184591848823026
cup_1_7,0.2783822618053794
metal_box_7_7,0.2463566207797385
paper_box_5_9,0.2368630310361488
paper_box_9_6,0.213593800266918
sponge_7_9,0.2749912361643541
to_go_cup_4_4,0.2374784156515335
tray_8_9,0.3651643130874308
bowl_2_1,0.2741771336002514
cup_10_3,0.2874079028310207
to_go_cup_6_8,0.2216066207797385
sponge_1_7,0.3458053387284566
plastic_box_1_4,0.289516877189995
ball_4_2,0.09699764642076414
book_7_3,0.2403694412925589
metal_box_2_1,0.291920723343841
ball_6_4,0.1182091848823028
to_go_cup_3_1,0.2513566207797385
ball_5_6,0.0999848259079439
tray_5_9,0.2369591848823026
sponge_5_8,0.3839848259079437
sponge_3_1,0.06701046693358466
metal_box_9_1,0.2705809797540976
book_2_4,0.2281514925746105
sponge_5_2,0.3471899541130717
plate_7_3,0.3532220053951232
sponge_1_8,0.3555809797540976
metal_box_3_9,0.2605232874464051
to_go_cup_1_9,0.2822091848823028
to_go_cup_7_2,0.2524207233438412
bowl_2_7,0.232266877189995
book_9_5,0.2558822618053797
book_3_5,0.2771386720617899
plate_4_9,0.2210040566771744
tray_6_3,0.3170938002669181
to_go_cup_1_10,0.2787861079592259
plastic_box_4_8,0.2331194412925589
sponge_4_8,0.5322732874464051
plastic_box_3_6,0.1947540566771747
book_3_10,0.2791707233438411
plate_6_3,0.2606002105233283
plate_1_5,0.2122412361643539
bowl_5_4,0.290465595138713
sponge_9_8,0.4232989284720463
book_7_6,0.239189954113072
book_2_6,0.2351002105233282
sponge_10_8,0.3225361079592258
metal_box_4_4,0.220363031036149
ball_6_10,0.1318245694976875
metal_box_9_4,0.2343309797540977
tray_7_7,0.2178502105233285
bowl_5_5,0.3019976464207641
book_6_6,0.2316835438566616
paper_box_1_9,0.2487155951387129
tray_10_5,0.2477989284720464
ball_2_8,0.1199399541130719
tray_8_1,0.3423566207797387
plastic_box_10_4,0.2597732874464053
metal_box_3_6,0.2470553387284564
metal_box_8_10,0.2141002105233283
tray_4_7,0.2178502105233285
ball_8_1,0.1457476464207641
tray_5_4,0.2258502105233283
metal_box_7_1,0.2508053387284566
sponge_3_7,0.5692796977028154
plate_3_10,0.213914313087431
plate_7_7,0.3443053387284564
plastic_box_7_8,0.2447412361643538
book_4_2,0.2620809797540976
plastic_box_3_5,0.2296066207797385
plastic_box_2_7,0.2720681592412771
to_go_cup_5_10,0.3746066207797386
ball_4_1,0.09273482590794394
sponge_4_3,0.5641450823182003
metal_box_3_5,0.2524784156515334
bowl_8_4,0.2203245694976874
bowl_4_7,0.1961258515489696
tray_7_10,0.220991236164354
tray_10_8,0.2884463643694822
tray_6_10,0.4265809797540975
to_go_cup_5_5,0.3719463643694824
metal_box_8_5,0.2141643130874309
tray_8_2,0.3437027746258926
metal_box_3_4,0.2539014925746105
to_go_cup_9_5,0.277292518215636
to_go_cup_6_4,0.2081258515489694
plastic_box_7_4,0.2402284156515335
plate_6_1,0.2872091848823027
ball_2_2,0.09940790283102077
bowl_6_2,0.2781771336002515
tray_6_5,0.3782796977028156
plate_5_2,0.213292518215636
metal_box_10_8,0.294016877189995
plastic_box_1_6,0.2896963643694823
ball_9_7,0.1529079028310208
paper_box_3_1,0.3690425182156361
metal_box_5_5,0.2323245694976872
bowl_6_1,0.3470361079592257
plastic_box_10_5,0.2755232874464053
tray_1_10,0.2960040566771745
paper_box_9_3,0.2169143130874308
paper_box_9_10,0.1603694412925591
to_go_cup_5_3,0.294016877189995
ball_1_3,0.1326130310361489
cup_5_9,0.253465595138713
plastic_box_9_10,0.2782732874464053
to_go_cup_2_1,0.2469335438566616
ball_10_3,0.09553610795922582
plate_1_4,0.2156579028310205
bowl_10_4,0.2808694412925592
tray_1_8,0.2835168771899951
paper_box_2_5,0.2532732874464051
plastic_box_5_3,0.265215595138713
plate_2_2,0.237568159241277
cup_4_8,0.2225681592412771
bowl_1_10,0.2464271336002516
paper_box_2_2,0.256363031036149
sponge_7_3,0.2751002105233282
ball_4_3,0.08150405667717457
tray_2_6,0.2850040566771747
to_go_cup_6_1,0.2168181592412773
bowl_8_2,0.1993438002669182
plate_7_5,0.4232796977028156
sponge_10_4,0.3430873900105079
ball_6_7,0.1554591848823029
sponge_10_9,0.2698181592412771
plate_2_7,0.2264527746258924
bowl_6_4,0.2660809797540978
to_go_cup_7_9,0.2345745694976872
sponge_4_1,0.5419014925746104
ball_1_2,0.1240873900105079
plate_1_8,0.2192796977028156
cup_8_7,0.2292925182156361
book_10_10,0.2952348259079435
sponge_4_10,0.5301835438566618
plastic_box_6_3,0.2892540566771745
sponge_3_9,0.6375168771899951
paper_box_10_4,0.2435809797540975
ball_1_10,0.1202348259079439
plate_7_2,0.3520681592412773
tray_9_1,0.247093800266918
plastic_box_5_2,0.2626963643694822
book_7_7,0.2327732874464053
plate_4_7,0.2182155951387131
plate_3_5,0.2070617489848666
bowl_9_3,0.2267412361643541
cup_8_3,0.2787540566771746
sponge_3_2,0.5745425182156358
plate_6_4,0.2564527746258925
book_5_4,0.2219784156515334
sponge_1_4,0.3493566207797386
plate_6_5,0.2725040566771743
bowl_2_8,0.2324335438566617
cup_5_6,0.2353373900105079
ball_1_6,0.1129463643694821
metal_box_2_4,0.2675617489848671
to_go_cup_6_2,0.226343800266918
plastic_box_3_4,0.2206066207797385
book_9_2,0.2674784156515336
cup_4_9,0.2200361079592257
ball_10_9,0.102542518215636
plate_5_7,0.1929655951387131
plastic_box_6_6,0.3068373900105077
bowl_10_3,0.2369655951387132
plate_4_3,0.2578502105233283
cup_3_6,0.2907989284720463
cup_9_8,0.2712155951387129
plate_9_6,0.262170723343841
sponge_2_2,0.4278822618053797
metal_box_10_1,0.2885873900105079
paper_box_1_5,0.2386386720617898
book_4_6,0.2887091848823026
cup_7_1,0.1982220053951232
plastic_box_4_6,0.2274014925746104
bowl_8_1,0.1947604669335848
metal_box_7_10,0.2360938002669181
bowl_3_3,0.2386066207797385
sponge_8_9,0.3646002105233283
metal_box_1_1,0.2311899541130719
bowl_7_6,0.2729720053951233
plastic_box_4_4,0.2285104669335848
tray_9_8,0.2490040566771746
tray_9_6,0.2350232874464053
plastic_box_7_2,0.2498117489848669
paper_box_2_7,0.2334976464207641
book_6_7,0.2286643130874308
